0,-100.28
1,89
2,-102.44
3,96.84
4,98.04
5,99.36
6,94.36
7,-101.68
8,92.48
9,98.92
10,98.2
11,96.16
12,98.72
13,99.52
14,98.52
15,99.52
16,-100.44
17,94.96
18,99.48
19,98.96
20,-101.4
21,94.44
22,-101.08
23,99.68
24,99.64
25,99.36
26,99.4
27,99.24
28,98.08
29,-100.52
30,96.6
31,97.08
32,99
33,97.28
34,-101.96
35,99.48
36,96.4
37,-101.36
38,98.48
39,95.64
40,97
41,-100.36
42,98.2
43,98
44,94.84
45,-101.12
46,99.72
47,95.96
48,99.44
49,99.56
50,-100.2
51,99.76
52,99.76
53,99.44
54,99.44
55,99.32
56,99.48
57,99.08
58,99.36
59,99.64
60,99.72
61,99.12
62,99.4
63,99.28
64,99.8
65,98.68
66,99.76
67,98.6
68,99.4
69,99.6
70,-100.64
71,-100.4
72,99.12
73,99
74,99.64
75,99.52
76,99.8
77,99.76
78,98.52
79,99.6
80,99.36
81,99.44
82,99.2
83,99.72
84,99.84
85,99.6
86,99.48
87,99.68
88,99.6
89,99.56
90,99.56
91,98.44
92,99.72
93,-100.36
94,99.52
95,99.48
96,-101.24
97,99.32
98,99.72
99,99.68
100,99.76
101,99.64
102,99.84
103,99.68
104,99.8
105,99.24
106,97.44
107,99.6
108,99.76
109,99.64
110,99.84
111,99.12
112,-100.16
113,99.72
114,99.72
115,99.08
116,99.32
117,98.6
118,99.8
119,99.2
120,99.64
121,98.64
122,98.92
123,-100.52
124,98.52
125,-100.68
126,99.16
127,99.24
128,99.6
129,99.12
130,99.28
131,99.28
132,-101.12
133,99.2
134,99.28
135,-103.08
136,99.64
137,99.6
138,99.44
139,99.6
140,99.12
141,99.28
142,99.8
143,99.36
144,99.4
145,-100.36
146,98.8
147,99.2
148,99.36
149,99.52
150,99.72
151,99.36
152,99.44
153,-101.76
154,-101.56
155,99.8
156,99
157,99.64
158,99.84
159,99.76
160,99.2
161,99.44
162,98.4
163,99.48
164,99.32
165,99.2
166,98.16
167,97.96
168,99.8
169,99.48
170,99.56
171,99.08
172,-100.48
173,99.32
174,97.92
175,99.8
176,99.16
177,99.84
178,-100.12
179,97.92
180,97.76
181,-100.28
182,99.04
183,99.56
184,99.64
185,99.56
186,99.28
187,99.72
188,98.72
189,99.4
190,99.6
191,99.84
192,-100.76
193,99.8
194,99.52
195,99.76
196,99.84
197,99.36
198,99.76
199,99.64
200,99.6
201,99.76
202,99.64
203,99.6
204,98.48
205,98.84
206,-101.8
207,99.72
208,98.28
209,97.68
210,99.48
211,98.8
212,-101.28
213,99.84
214,-100.56
215,99.68
216,99.44
217,98.96
218,99.84
219,99.6
220,98.72
221,98.88
222,99.36
223,95.36
224,99.32
225,98.16
226,99.44
227,98.8
228,99.08
229,98.92
230,99.6
231,98.96
232,99.48
233,99.56
234,99.6
235,99.72
236,99.52
237,99.68
238,98.52
239,99.68
240,98.72
241,99.52
242,99.56
243,99.8
244,99.68
245,99.64
246,-101.04
247,99.68
248,99.8
249,-101.16
250,99.32
251,99.16
252,99.84
253,98.92
254,-101.12
255,99.76
256,99.76
257,99
258,99.8
259,98.76
260,99.68
261,-100.72
262,99.64
263,98.8
264,99.8
265,99.16
266,99.16
267,99.32
268,99.08
269,-100.48
270,99.52
271,99.68
272,99.48
273,98.92
274,99.4
275,-101.16
276,98.88
277,99.48
278,99.48
279,99.4
280,99.56
281,99.56
282,99.68
283,99.68
284,-101.24
285,99.52
286,99.08
287,97.72
288,99.24
289,98.08
290,99.56
291,98.92
292,-100.4
293,-100.28
294,97.16
295,96.96
296,99.68
297,99.32
298,-102.28
299,-100.52
300,99.48
301,-100.4
302,-100.2
303,99.8
304,99.72
305,99.64
306,99.64
307,99.12
308,97.72
309,98.44
310,99.56
311,99.28
312,99.64
313,-100.8
314,-100.4
315,99.12
316,97.4
317,-100.48
318,98.32
319,99.84
320,-100.84
321,99.68
322,99.64
323,99.6
324,99.72
325,99.44
326,98.4
327,99.16
328,99.36
329,99.04
330,99.68
331,99.2
332,98.84
333,99.64
334,-100.68
335,99.84
336,99.68
337,99.76
338,99.56
339,99.64
340,99.04
341,99.28
342,99.24
343,-100.24
344,-100.36
345,99.52
346,99
347,98.48
348,99.28
349,99.8
350,99.76
351,99.6
352,-100.76
353,99.28
354,-100.48
355,99.6
356,-101.12
357,-100.64
358,99.84
359,99.32
360,99.44
361,99.8
362,-100.8
363,99.2
364,98.16
365,99.76
366,99.64
367,99.12
368,99.56
369,99.36
370,98.96
371,-101.12
372,99.64
373,99.04
374,98.8
375,99.28
376,99.84
377,-100.56
378,97.32
379,99.68
380,99.56
381,-100.12
382,99.8
383,99.6
384,99.04
385,99.64
386,99.28
387,-100.6
388,99.04
389,99.24
390,98.72
391,-100.76
392,99.36
393,99.8
394,99.76
395,98.44
396,96.52
397,99.28
398,99.24
399,99.76
400,99.16
401,99.24
402,99.32
403,99.84
404,99.68
405,-100.36
406,99.24
407,99.68
408,-100.28
409,99.84
410,99.48
411,99.72
412,99.76
413,99.08
414,99.76
415,99.56
416,98.48
417,-100.76
418,99.68
419,98.92
420,-103.16
421,-100.24
422,99.52
423,99.6
424,-100.2
425,99.76
426,98.04
427,99.2
428,-100.16
429,99.72
430,99
431,99.2
432,99.12
433,98.76
434,99.64
435,99.24
436,99.68
437,99.84
438,99.84
439,99.4
440,99.6
441,99.12
442,98.16
443,99.8
444,99.76
445,99.56
446,99.24
447,99.2
448,99.2
449,99.8
450,99
451,99.4
452,-100.88
453,-100.16
454,99.36
455,99.8
456,98.76
457,-100.2
458,99.68
459,99.12
460,99.28
461,99.6
462,99.28
463,-100.52
464,99.48
465,98.72
466,99.68
467,99.8
468,97.88
469,99.32
470,99.8
471,99.56
472,98.52
473,99.48
474,99.68
475,99.64
476,99.8
477,99.68
478,99.68
479,99.4
480,99.44
481,-100.72
482,-100.44
483,99.56
484,99.68
485,99.84
486,99.84
487,99.4
488,99.36
489,99.68
490,98.44
491,99.6
492,99.84
493,-100.4
494,99.6
495,99.64
496,99.4
497,99.72
498,99.72
499,99.56
500,99.52
501,99.24
502,99.28
503,99.76
504,98.68
505,99.64
506,99.72
507,99.4
508,99.4
509,99.28
510,99.84
511,99.72
512,99.76
513,98.92
514,99.68
515,99.84
516,98.92
517,99.84
518,-100.36
519,99.72
520,99.64
521,99.52
522,99.6
523,99.68
524,99.56
525,98.92
526,-100.2
527,99.56
528,-100.2
529,98.76
530,99.6
531,99.68
532,99.6
533,99.76
534,99.8
535,99.72
536,99.44
537,99.56
538,99.8
539,99.72
540,-100.16
541,99.12
542,99.32
543,99.76
544,99.24
545,99.52
546,98.88
547,99.64
548,99.64
549,99.76
550,99.84
551,99.76
552,98.96
553,99.52
554,-100.4
555,99.32
556,99.44
557,-100.24
558,99.68
559,99.24
560,99.32
561,99.6
562,-100.16
563,99.32
564,99.72
565,99.08
566,99.4
567,99.68
568,-100.28
569,97.68
570,99.52
571,99.56
572,99.72
573,99.36
574,99.28
575,99.72
576,99.52
577,-100.68
578,-100.52
579,99.56
580,99.2
581,99.44
582,-100.6
583,98.92
584,99.76
585,-100.24
586,99.72
587,96.12
588,98.84
589,99.76
590,99.32
591,99.56
592,99.44
593,99.32
594,98.88
595,99.56
596,99.6
597,99.6
598,99.6
599,99.64
600,99.48
601,99.2
602,99.08
603,99.72
604,99.84
605,96.08
606,-100.2
607,99.76
608,-100.52
609,99.68
610,99.52
611,99.68
612,99.72
613,99.36
614,98.36
615,99.52
616,99.8
617,99.44
618,99.4
619,98.6
620,99.76
621,99.28
622,98.36
623,-100.8
624,99.64
625,99.2
626,98.52
627,99.84
628,-100.2
629,99.12
630,99.6
631,-100.52
632,99.76
633,-100.16
634,99.6
635,99.24
636,99.28
637,99.48
638,98.44
639,98.08
640,99.4
641,99.52
642,-100.72
643,99.76
644,99.72
645,99.8
646,99.76
647,99.52
648,-100.16
649,99.8
650,99.16
651,99.76
652,99.12
653,97.72
654,99.56
655,99.8
656,99.6
657,99.08
658,99.52
659,99.08
660,99.56
661,99.36
662,99.72
663,99.68
664,-100.36
665,98.52
666,98.76
667,99.64
668,99.56
669,99.2
670,-100.56
671,98.4
672,-100.96
673,99.36
674,99.36
675,99.2
676,99.8
677,-101.64
678,99.4
679,99.84
680,99.76
681,-100.2
682,99.48
683,99.68
684,98.92
685,99.6
686,99.48
687,99.52
688,99.44
689,-100.12
690,97.68
691,99.84
692,-100.64
693,99.76
694,99.08
695,98.68
696,99.64
697,99.6
698,98.6
699,99.76
700,98.12
701,99.36
702,99.76
703,99.4
704,-100.12
705,-100.48
706,99.6
707,99.68
708,98.4
709,99.52
710,99.56
711,-101.28
712,-100.56
713,-100.24
714,99.16
715,99.48
716,99.48
717,-101.12
718,99
719,-100.24
720,99.48
721,99.64
722,99.56
723,99.84
724,98.96
725,99.56
726,-100.64
727,99.76
728,99.6
729,98.92
730,99.36
731,99.56
732,-100.84
733,98.88
734,99.6
735,97.52
736,-100.16
737,99.44
738,99.72
739,99.76
740,98.96
741,99.6
742,99.04
743,98.92
744,99.32
745,98.68
746,99.6
747,-102.24
748,94.08
749,-100.48
750,99.6
751,99.24
752,99.12
753,99.2
754,99
755,98.88
756,98.72
757,99.72
758,98.88
759,99.44
760,97.64
761,98.16
762,-100.12
763,98.8
764,99.48
765,99.64
766,98.4
767,98.96
768,99.64
769,99.2
770,98.52
771,98.84
772,99.28
773,-100.92
774,-100.16
775,99.6
776,99.48
777,-100.64
778,99.52
779,99.28
780,98.84
781,99.76
782,99.64
783,99.16
784,99.68
785,99.68
786,99.84
787,-100.16
788,99.6
789,98.76
790,98.8
791,98.64
792,99.8
793,-100.48
794,99.52
795,99.68
796,98.64
797,99.44
798,99.64
799,98.8
800,-101.84
801,-100.56
802,-100.16
803,99.68
804,99.64
805,98.88
806,98.16
807,-100.36
808,99.12
809,-100.64
810,99.64
811,-100.68
812,-100.4
813,99.4
814,99.8
815,99.72
816,-100.24
817,99.4
818,99.28
819,99.8
820,99.76
821,99.84
822,98.96
823,98.64
824,99.56
825,99.16
826,99.68
827,-100.32
828,-101.12
829,99.56
830,-101.36
831,99.84
832,-100.12
833,98.92
834,-100.4
835,99.36
836,-100.8
837,99.64
838,98.96
839,99.48
840,96.16
841,99.6
842,99.48
843,99.68
844,99.56
845,99.04
846,99.72
847,98.84
848,99.36
849,99.6
850,98.12
851,99.64
852,99.68
853,99.64
854,99.76
855,99.8
