0,98.36
1,-100.2
2,99.84
3,98.8
4,99.76
5,-100.16
6,-100.2
7,-100.16
8,99.68
9,99.6
10,99.28
11,99.04
12,-100.4
13,99.52
14,99.84
15,99.68
16,99.56
17,-100.28
18,-100.36
19,99.28
20,99.12
21,-100.32
22,-101.36
23,99.68
24,99.68
25,99.16
26,98.96
27,98.88
28,99.72
29,99.24
30,99.32
31,99.32
32,99.16
33,99.48
34,99.44
35,99.28
36,98.96
37,97.8
38,99.48
39,99.48
40,99.8
41,99
42,99.72
43,99.76
44,98.48
45,99.8
46,99.04
47,99.64
48,99.6
49,-100.44
50,99.2
51,99.56
52,99.56
53,99.6
54,99.56
55,99.84
56,99.76
57,99.64
58,-100.6
59,97.16
60,97.64
61,97.96
62,99.76
63,98.08
64,99.8
65,98.44
66,99.52
67,99.76
68,97.72
69,99.76
70,99.8
71,99.64
72,99.72
73,-100.12
74,99.2
75,99.68
76,99.16
77,99.76
78,99.64
79,99.76
80,99.56
81,-100.48
82,99.64
83,99.56
84,96.88
85,99.16
86,99.48
87,99.24
88,99.28
89,-100.12
90,99.44
91,99.8
92,99.52
93,99.16
94,99.44
95,99.64
96,99.8
97,99.76
98,99.52
99,99.6
100,98.8
101,99.52
102,98.32
103,99.28
104,99.72
105,99.68
106,99.56
107,99.76
108,99.8
109,99.6
110,99.56
111,99.04
112,-100.28
113,99.48
114,99.16
115,98.88
116,99.4
117,99.72
118,99.64
119,99.28
120,-100.64
121,99.6
122,99.64
123,99.36
124,-101
125,99.4
126,99.72
127,99.4
128,97.72
129,99.8
130,99.8
131,99.56
132,99.68
133,99.72
134,-100.36
135,-100.32
136,99.84
137,-100.76
138,97.36
139,99.32
140,99.76
141,96.16
142,99.68
143,99.76
144,-100.16
145,98.56
146,98.8
147,99.8
148,98.96
149,99.68
150,99.8
151,99.76
152,-100.12
153,99.56
154,99.64
155,99.76
156,99.72
157,-101.68
158,99.76
159,99.8
160,-100.12
161,99.8
162,99.8
163,99.8
164,99.72
165,99.64
166,99.84
167,99.84
168,99.84
169,99.8
170,99.8
171,99.8
172,99.72
173,99.76
174,99.08
175,99.84
176,99.72
177,99.84
178,99.84
179,99.68
180,99.84
181,-101.44
182,99.8
183,99.76
184,99.84
185,99.72
186,99.8
187,99.4
188,99.72
189,99.8
190,99.76
191,99.84
192,99.84
193,-100.56
194,99.84
195,99.72
196,99.76
197,99.72
198,99.76
199,99.84
200,-100.16
201,99.84
202,99.8
203,99.24
204,99.84
205,99.4
206,99.8
207,99.84
208,99.72
209,99.84
210,99.72
211,99.76
212,99.6
213,99.72
214,99.76
215,99.84
216,99.8
217,99.6
218,99.84
219,-100.16
220,99.84
221,99.68
222,99.84
223,99.8
224,99.8
225,-100.12
226,-100.12
227,-100.12
228,99.68
229,99.84
230,99.76
231,99.84
232,99.8
233,-100.4
234,99.76
235,99.8
236,99.84
237,99.8
238,99.84
239,99.8
240,-100.12
241,99.8
242,-101.76
243,-100.24
244,99.32
245,99.52
246,99.68
247,97.8
248,99.44
249,99.48
250,99.64
251,98.68
252,99.84
253,98.72
254,99.8
255,98.04
256,-100.36
257,99.2
258,-100.4
259,99.68
260,99.28
261,99.8
262,99.6
263,99.52
264,99.44
265,99.04
266,-100.68
267,99.04
268,99.56
269,-101.64
270,99.4
271,99.56
272,99.6
273,99.8
274,98.28
275,98.68
276,98.2
277,-100.56
278,99.84
279,99.84
280,99.6
281,99.84
282,99.72
283,99.8
284,99.72
285,-100.16
286,99.84
287,99.8
288,99.84
289,-100.16
290,99.84
291,99.76
292,-100.64
293,99.76
294,99.68
295,-100.16
296,99.84
297,-100.12
298,99.56
299,99.72
300,99.8
301,98.96
302,99.76
303,99.68
304,-100.28
305,-100.8
306,99.2
307,99.16
308,99.76
309,99.8
310,98.96
311,99.24
312,-100.28
313,99.68
314,99.8
315,99.76
316,98.8
317,99.12
318,99.52
319,-100.28
320,99.44
321,99.6
322,98.36
323,99.84
324,98.76
325,-102
326,99.32
327,99.64
328,99.16
329,-100.76
330,99.76
331,99.68
332,99.68
333,98.64
334,98.84
335,99.56
336,99.72
337,99.6
338,99.24
339,99.4
340,99.76
341,98.6
342,98
343,99.48
344,99.52
345,-100.44
346,-100.24
347,98.76
348,-101.04
349,99.44
350,99.76
351,99.6
352,99.72
353,99.16
354,99.52
355,99.68
356,-100.76
357,99.84
358,99.64
